geoRegion,date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
SZ,2021-01-17,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-18,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-19,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-20,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-21,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-22,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-23,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-24,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-25,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-26,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-27,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-28,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-29,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-30,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-01-31,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-01,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-02,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-03,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-04,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-05,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-06,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-07,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-09,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-10,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-11,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-12,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-13,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-14,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-15,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-16,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-17,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-18,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-19,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-20,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-21,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-22,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-23,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-24,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-25,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-26,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-27,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-02-28,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-01,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-02,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-03,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-04,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-05,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-06,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-07,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-09,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-10,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-11,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-12,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-13,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-14,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-15,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-16,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-17,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-18,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-19,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-20,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-21,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-22,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-23,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-24,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-25,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-26,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-27,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-28,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-29,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-30,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-03-31,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-01,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-02,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-03,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-04,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-05,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-06,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-07,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-08,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-09,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-10,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-11,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-12,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-13,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-14,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-15,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-16,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-17,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-18,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-19,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-20,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-21,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-22,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-23,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-24,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-25,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-26,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-27,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-28,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-29,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-04-30,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-01,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-02,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-03,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-04,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-05,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-06,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-07,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-09,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-10,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-11,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-12,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-13,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-14,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-15,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-16,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-17,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-18,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-19,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-20,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-21,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-22,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-23,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-24,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-25,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-26,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-27,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-28,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-29,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-30,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-05-31,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-01,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-02,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-03,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-04,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-05,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-06,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-07,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-09,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-10,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-11,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-12,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-13,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-14,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-15,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-16,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-17,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-18,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-19,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-20,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-21,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-22,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-23,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-24,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-25,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-26,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-27,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-28,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-29,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-06-30,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-01,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-02,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-03,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-04,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-05,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-06,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-07,162157,0-59,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-09,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-10,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-11,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-12,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-13,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-14,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-15,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-16,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-17,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-18,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-19,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-20,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-21,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-22,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-23,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-24,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-25,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-26,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-27,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-28,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-29,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-30,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-07-31,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-01,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-02,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-03,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-04,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-05,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-06,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-07,162157,60-119,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-09,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-10,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-11,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-12,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-13,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-14,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-15,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-16,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-17,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-18,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-19,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-20,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-21,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-22,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-23,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-24,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-25,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-26,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-27,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-28,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-29,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-30,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-08-31,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-01,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-02,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-03,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-04,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-05,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-06,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-07,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-08,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-09,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-10,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-11,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-12,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-13,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-14,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-15,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-16,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-17,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-18,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-19,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-20,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-21,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-22,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-23,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-24,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-25,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-26,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-27,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-28,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-29,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-09-30,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-01,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-02,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-03,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-04,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-05,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-06,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-07,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-08,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-09,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-10,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-11,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-12,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-13,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-14,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-15,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-16,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-17,162157,120-239,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-18,162157,480-959,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-19,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-20,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-21,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
SZ,2021-10-22,162157,240-479,COVID19Cases,KTN,2021-11-03_07-53-32,2021-01-01
