geoRegion,period_start_date,period_end_date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
BZRK1850,2020-05-04,2020-05-17,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-05-18,2020-05-31,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-06-01,2020-06-14,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-06-15,2020-06-28,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-06-29,2020-07-12,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-07-13,2020-07-26,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-07-27,2020-08-09,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-08-10,2020-08-23,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-08-24,2020-09-06,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-09-07,2020-09-20,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-09-21,2020-10-04,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-10-05,2020-10-18,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-10-19,2020-11-01,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-11-02,2020-11-15,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-11-16,2020-11-29,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-11-30,2020-12-13,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-12-14,2020-12-27,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2020-12-28,2021-01-10,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-01-11,2021-01-24,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-01-25,2021-02-07,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-02-08,2021-02-21,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-02-22,2021-03-07,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-03-08,2021-03-21,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-03-22,2021-04-04,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-04-05,2021-04-18,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-04-19,2021-05-02,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-05-03,2021-05-16,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-05-17,2021-05-30,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-05-31,2021-06-13,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-06-14,2021-06-27,21318,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-06-28,2021-07-11,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-07-12,2021-07-25,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-07-26,2021-08-08,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-08-09,2021-08-22,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-08-23,2021-09-05,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-09-06,2021-09-19,21318,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-09-20,2021-10-03,21318,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-10-04,2021-10-17,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1850,2021-10-18,2021-10-31,21318,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-02-24,2020-03-08,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-03-09,2020-03-22,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-03-23,2020-04-05,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-04-06,2020-04-19,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-04-20,2020-05-03,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-05-04,2020-05-17,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-05-18,2020-05-31,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-06-01,2020-06-14,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-06-15,2020-06-28,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-06-29,2020-07-12,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-07-13,2020-07-26,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-07-27,2020-08-09,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-08-10,2020-08-23,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-08-24,2020-09-06,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-09-07,2020-09-20,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-09-21,2020-10-04,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-10-05,2020-10-18,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-10-19,2020-11-01,13908,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-11-02,2020-11-15,13908,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-11-16,2020-11-29,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-11-30,2020-12-13,13908,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-12-14,2020-12-27,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2020-12-28,2021-01-10,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-01-11,2021-01-24,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-01-25,2021-02-07,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-02-08,2021-02-21,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-02-22,2021-03-07,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-03-08,2021-03-21,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-03-22,2021-04-04,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-04-05,2021-04-18,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-04-19,2021-05-02,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-05-03,2021-05-16,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-05-17,2021-05-30,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-05-31,2021-06-13,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-06-14,2021-06-27,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-06-28,2021-07-11,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-07-12,2021-07-25,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-07-26,2021-08-08,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-08-09,2021-08-22,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-08-23,2021-09-05,13908,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-09-06,2021-09-19,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-09-20,2021-10-03,13908,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-10-04,2021-10-17,13908,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1851,2021-10-18,2021-10-31,13908,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-02-24,2020-03-08,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-03-09,2020-03-22,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-03-23,2020-04-05,80309,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-04-06,2020-04-19,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-04-20,2020-05-03,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-05-04,2020-05-17,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-05-18,2020-05-31,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-06-01,2020-06-14,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-06-15,2020-06-28,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-06-29,2020-07-12,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-07-13,2020-07-26,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-07-27,2020-08-09,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-08-10,2020-08-23,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-08-24,2020-09-06,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-09-07,2020-09-20,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-09-21,2020-10-04,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-10-05,2020-10-18,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-10-19,2020-11-01,80309,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-11-02,2020-11-15,80309,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-11-16,2020-11-29,80309,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-11-30,2020-12-13,80309,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-12-14,2020-12-27,80309,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2020-12-28,2021-01-10,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-01-11,2021-01-24,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-01-25,2021-02-07,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-02-08,2021-02-21,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-02-22,2021-03-07,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-03-08,2021-03-21,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-03-22,2021-04-04,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-04-05,2021-04-18,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-04-19,2021-05-02,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-05-03,2021-05-16,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-05-17,2021-05-30,80309,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-05-31,2021-06-13,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-06-14,2021-06-27,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-06-28,2021-07-11,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-07-12,2021-07-25,80309,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-07-26,2021-08-08,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-08-09,2021-08-22,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-08-23,2021-09-05,80309,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-09-06,2021-09-19,80309,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-09-20,2021-10-03,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-10-04,2021-10-17,80309,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1901,2021-10-18,2021-10-31,80309,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-02-24,2020-03-08,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-03-09,2020-03-22,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-03-23,2020-04-05,146064,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-04-06,2020-04-19,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-04-20,2020-05-03,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-05-04,2020-05-17,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-05-18,2020-05-31,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-06-01,2020-06-14,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-06-15,2020-06-28,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-06-29,2020-07-12,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-07-13,2020-07-26,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-07-27,2020-08-09,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-08-10,2020-08-23,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-08-24,2020-09-06,146064,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-09-07,2020-09-20,146064,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-09-21,2020-10-04,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-10-05,2020-10-18,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-10-19,2020-11-01,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-11-02,2020-11-15,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-11-16,2020-11-29,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-11-30,2020-12-13,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-12-14,2020-12-27,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2020-12-28,2021-01-10,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-01-11,2021-01-24,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-01-25,2021-02-07,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-02-08,2021-02-21,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-02-22,2021-03-07,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-03-08,2021-03-21,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-03-22,2021-04-04,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-04-05,2021-04-18,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-04-19,2021-05-02,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-05-03,2021-05-16,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-05-17,2021-05-30,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-05-31,2021-06-13,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-06-14,2021-06-27,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-06-28,2021-07-11,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-07-12,2021-07-25,146064,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-07-26,2021-08-08,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-08-09,2021-08-22,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-08-23,2021-09-05,146064,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-09-06,2021-09-19,146064,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-09-20,2021-10-03,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-10-04,2021-10-17,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1902,2021-10-18,2021-10-31,146064,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-02-24,2020-03-08,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-03-09,2020-03-22,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-03-23,2020-04-05,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-04-06,2020-04-19,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-04-20,2020-05-03,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-05-04,2020-05-17,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-05-18,2020-05-31,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-06-01,2020-06-14,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-06-15,2020-06-28,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-06-29,2020-07-12,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-07-13,2020-07-26,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-07-27,2020-08-09,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-08-10,2020-08-23,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-08-24,2020-09-06,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-09-07,2020-09-20,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-09-21,2020-10-04,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-10-05,2020-10-18,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-10-19,2020-11-01,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-11-02,2020-11-15,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-11-16,2020-11-29,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-11-30,2020-12-13,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-12-14,2020-12-27,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2020-12-28,2021-01-10,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-01-11,2021-01-24,79366,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-01-25,2021-02-07,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-02-08,2021-02-21,79366,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-02-22,2021-03-07,79366,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-03-08,2021-03-21,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-03-22,2021-04-04,79366,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-04-05,2021-04-18,79366,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-04-19,2021-05-02,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-05-03,2021-05-16,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-05-17,2021-05-30,79366,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-05-31,2021-06-13,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-06-14,2021-06-27,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-06-28,2021-07-11,79366,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-07-12,2021-07-25,79366,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-07-26,2021-08-08,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-08-09,2021-08-22,79366,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-08-23,2021-09-05,79366,480-959,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-09-06,2021-09-19,79366,240-479,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-09-20,2021-10-03,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-10-04,2021-10-17,79366,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1903,2021-10-18,2021-10-31,79366,120-239,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-02-24,2020-03-08,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-03-09,2020-03-22,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-03-23,2020-04-05,52042,60-119,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-04-06,2020-04-19,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-04-20,2020-05-03,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-05-04,2020-05-17,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-05-18,2020-05-31,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-06-01,2020-06-14,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-06-15,2020-06-28,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-06-29,2020-07-12,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-07-13,2020-07-26,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-07-27,2020-08-09,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
BZRK1904,2020-08-10,2020-08-23,52042,0-59,COVID19Cases,BZRK,2021-11-03_07-53-32,2021-01-01
