geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
NE,2021-06-06,125733,175894,71.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-07,125733,175894,71.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-08,125733,175894,71.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-09,127665,175894,72.58,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-10,127665,175894,72.58,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-11,127665,175894,72.58,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-12,127665,175894,72.58,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-13,137810,175894,78.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-14,137810,175894,78.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-15,137810,175894,78.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-16,139742,175894,79.45,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-17,139742,175894,79.45,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-18,139742,175894,79.45,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-19,139742,175894,79.45,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-20,150152,175894,85.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-21,150152,175894,85.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-22,150152,175894,85.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-23,152084,175894,86.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-24,152084,175894,86.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-25,152084,175894,86.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-26,152084,175894,86.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-27,166267,175894,94.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-28,166267,175894,94.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-29,166267,175894,94.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-06-30,181867,175894,103.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-01,181867,175894,103.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-02,181867,175894,103.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-03,181867,175894,103.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-04,182075,175894,103.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-05,182075,175894,103.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-06,182075,175894,103.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-07,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-08,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-09,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-10,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-11,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-12,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-13,187719,175894,106.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-14,188488,175894,107.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-15,188488,175894,107.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-16,188488,175894,107.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-17,188488,175894,107.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-18,193552,175894,110.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-19,193552,175894,110.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-20,193552,175894,110.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-21,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-22,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-23,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-24,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-25,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-26,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-27,195327,175894,111.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-28,202954,175894,115.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-29,202954,175894,115.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-30,202954,175894,115.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-07-31,202954,175894,115.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-01,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-02,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-03,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-04,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-05,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-06,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-07,207573,175894,118.01,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-08,209959,175894,119.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-09,209959,175894,119.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-10,209959,175894,119.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-11,211654,175894,120.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-12,211654,175894,120.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-13,211654,175894,120.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-14,211654,175894,120.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-15,216625,175894,123.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-16,216625,175894,123.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-17,216625,175894,123.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-18,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-19,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-20,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-21,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-22,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-23,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-24,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-25,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-26,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-27,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-28,218478,175894,124.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-29,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-30,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-08-31,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-01,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-02,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-03,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-04,225422,175894,128.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-05,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-06,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-07,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-08,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-09,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-10,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-11,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-12,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-13,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-14,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-15,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-16,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-17,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-18,228025,175894,129.64,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-19,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-20,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-21,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-22,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-23,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-24,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-25,238301,175894,135.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-26,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-27,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-28,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-29,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-09-30,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-01,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-02,240903,175894,136.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-03,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-04,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-05,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-06,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-07,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-08,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-09,252052,175894,143.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-10,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-11,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-12,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-13,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-14,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-15,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-16,255104,175894,145.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-17,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-18,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-19,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-20,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-21,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-22,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-23,268984,175894,152.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-24,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-25,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-26,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-27,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-28,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-29,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-30,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NE,2021-10-31,270877,175894,154,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-22,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-23,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-24,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-25,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-26,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-27,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-28,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-29,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-30,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2020-12-31,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-01,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-02,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-03,1043,43520,2.4,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-04,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-05,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-06,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-07,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-08,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-09,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-10,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-11,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-12,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-13,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-14,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-15,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-16,1751,43520,4.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-17,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-18,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-19,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-20,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-21,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-22,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-23,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-24,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-25,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-26,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-27,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-28,3127,43520,7.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-29,3305,43520,7.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-30,3305,43520,7.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-01-31,3305,43520,7.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-01,3305,43520,7.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-02,3305,43520,7.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-03,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-04,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-05,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-06,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-07,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-08,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-09,4655,43520,10.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-10,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-11,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-12,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-13,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-14,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-15,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-16,4737,43520,10.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-17,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-18,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-19,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-20,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-21,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-22,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-23,5144,43520,11.82,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-24,5623,43520,12.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-25,5623,43520,12.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-26,5623,43520,12.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-27,5623,43520,12.92,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-02-28,6607,43520,15.18,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-01,6607,43520,15.18,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-02,6607,43520,15.18,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-03,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-04,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-05,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-06,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-07,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-08,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-09,7356,43520,16.9,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-10,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-11,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-12,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-13,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-14,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-15,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-16,7636,43520,17.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-17,7778,43520,17.87,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-18,7778,43520,17.87,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-19,7778,43520,17.87,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-20,7778,43520,17.87,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-21,9627,43520,22.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-22,9627,43520,22.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-23,9627,43520,22.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-24,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-25,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-26,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-27,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-28,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-29,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-30,10024,43520,23.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-03-31,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-01,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-02,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-03,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-04,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-05,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-06,12180,43520,27.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-07,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-08,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-09,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-10,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-11,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-12,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-13,13005,43520,29.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-14,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-15,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-16,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-17,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-18,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-19,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-20,13830,43520,31.78,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-21,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-22,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-23,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-24,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-25,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-26,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-27,16497,43520,37.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-28,17140,43520,39.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-29,17140,43520,39.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-04-30,17140,43520,39.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-01,17140,43520,39.38,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-02,19165,43520,44.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-03,19165,43520,44.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-04,19165,43520,44.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-05,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-06,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-07,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-08,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-09,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-10,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-11,19737,43520,45.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-12,20309,43520,46.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-13,20309,43520,46.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-14,20309,43520,46.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-15,20309,43520,46.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-16,23946,43520,55.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-17,23946,43520,55.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-18,23946,43520,55.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
NW,2021-05-19,24518,43520,56.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
