geoRegion,date,pop,sumTotal,per100PersonsTotal,type,version
JU,2021-08-18,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-19,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-20,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-21,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-22,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-23,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-24,73709,80075,108.64,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-25,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-26,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-27,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-28,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-29,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-30,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-08-31,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-01,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-02,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-03,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-04,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-05,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-06,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-07,73709,81075,109.99,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-08,73709,83075,112.71,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-09,73709,83075,112.71,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-10,73709,83075,112.71,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-11,73709,83075,112.71,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-12,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-13,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-14,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-15,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-16,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-17,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-18,73709,84050,114.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-19,73709,86000,116.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-20,73709,86000,116.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-21,73709,86000,116.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-22,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-23,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-24,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-25,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-26,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-27,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-28,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-29,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-09-30,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-01,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-02,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-03,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-04,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-05,73709,89000,120.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-06,73709,93200,126.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-07,73709,93200,126.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-08,73709,93200,126.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-09,73709,93200,126.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-10,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-11,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-12,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-13,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-14,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-15,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-16,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-17,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-18,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-19,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-20,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-21,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-22,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-23,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-24,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-25,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-26,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-27,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-28,73709,94175,127.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
JU,2021-10-29,73709,96150,130.45,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-24,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-25,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-26,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-27,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-28,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-29,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-30,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-01-31,416347,25875,6.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-01,416347,25875,6.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-02,416347,25875,6.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-03,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-04,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-05,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-06,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-07,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-08,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-09,416347,23925,5.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-10,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-11,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-12,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-13,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-14,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-15,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-16,416347,35125,8.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-17,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-18,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-19,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-20,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-21,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-22,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-23,416347,38050,9.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-24,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-25,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-26,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-27,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-02-28,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-01,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-02,416347,42925,10.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-03,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-04,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-05,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-06,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-07,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-08,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-09,416347,60575,14.55,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-10,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-11,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-12,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-13,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-14,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-15,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-16,416347,63500,15.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-17,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-18,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-19,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-20,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-21,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-22,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-23,416347,64475,15.49,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-24,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-25,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-26,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-27,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-28,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-29,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-30,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-03-31,416347,84875,20.39,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-01,416347,103925,24.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-02,416347,103925,24.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-03,416347,103925,24.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-04,416347,103925,24.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-05,416347,103925,24.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-06,416347,103925,24.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-07,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-08,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-09,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-10,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-11,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-12,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-13,416347,111725,26.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-14,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-15,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-16,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-17,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-18,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-19,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-20,416347,118550,28.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-21,416347,126350,30.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-22,416347,126350,30.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-23,416347,126350,30.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-24,416347,126350,30.35,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-25,416347,142750,34.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-26,416347,142750,34.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-27,416347,142750,34.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-28,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-29,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-04-30,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-01,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-02,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-03,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-04,416347,150550,36.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-05,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-06,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-07,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-08,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-09,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-10,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-11,416347,180400,43.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-12,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-13,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-14,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-15,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-16,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-17,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-18,416347,185275,44.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-19,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-20,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-21,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-22,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-23,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-24,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-25,416347,227425,54.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-26,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-27,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-28,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-29,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-30,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-05-31,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-01,416347,233275,56.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-02,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-03,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-04,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-05,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-06,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-07,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-08,416347,286950,68.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-09,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-10,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-11,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-12,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-13,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-14,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-15,416347,290850,69.86,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-16,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-17,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-18,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-19,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-20,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-21,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-22,416347,319825,76.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-23,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-24,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-25,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-26,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-27,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-28,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-29,416347,349400,83.92,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-06-30,416347,387975,93.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-01,416347,387975,93.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-02,416347,387975,93.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-03,416347,387975,93.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-04,416347,420375,100.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-05,416347,420375,100.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-06,416347,420375,100.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-07,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-08,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-09,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-10,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-11,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-12,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-13,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-14,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-15,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-16,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-17,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-18,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-19,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-20,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-21,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-22,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-23,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-24,416347,422325,101.44,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-25,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-26,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-27,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-28,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-29,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-30,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-07-31,416347,428175,102.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-01,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-02,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-03,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-04,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-05,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-06,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-07,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-08,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-09,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-10,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-11,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-12,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-13,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-14,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-15,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-16,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-17,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-18,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-19,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-20,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-21,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-22,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-23,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-24,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-25,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-26,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-27,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-28,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
LU,2021-08-29,416347,434025,104.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
