date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-07-06,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-07,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-08,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-09,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-10,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-11,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-12,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-13,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-14,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-15,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-16,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-17,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-18,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-19,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-20,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-21,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-22,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-23,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-24,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-25,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-26,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-27,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-28,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-29,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-30,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-31,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-01,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-02,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-03,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-04,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-05,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-06,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-07,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-08,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-09,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-10,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-11,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-12,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-13,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-14,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-15,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-16,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-17,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-18,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-19,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-20,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-21,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-22,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-23,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-24,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-25,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-26,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-27,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-28,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-29,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-30,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-31,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-01,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-02,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-03,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-04,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-05,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-06,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-07,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-08,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-09,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-10,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-11,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-12,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-13,AG,johnson_johnson,0,vaccine,694072,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-14,AG,johnson_johnson,1,vaccine,694072,2,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-15,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-16,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-17,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-18,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-19,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-20,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-21,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-22,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-23,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-24,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-25,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-26,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-27,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-28,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-29,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-30,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-01,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-02,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-03,AG,johnson_johnson,0,vaccine,694072,2,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-04,AG,johnson_johnson,0,vaccine,694072,2,0,0.01,0,38.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-05,AG,johnson_johnson,0,vaccine,694072,2,0,0.01,0,73.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-06,AG,johnson_johnson,0,vaccine,694072,2,0,0.02,0,99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-07,AG,johnson_johnson,272,vaccine,694072,274,0.04,0.02,0.04,99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-08,AG,johnson_johnson,243,vaccine,694072,517,0.04,0.02,0.07,129.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-09,AG,johnson_johnson,178,vaccine,694072,695,0.03,0.02,0.1,156.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-10,AG,johnson_johnson,0,vaccine,694072,695,0,0.03,0.1,184.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-11,AG,johnson_johnson,215,vaccine,694072,910,0.03,0.03,0.13,173.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-12,AG,johnson_johnson,187,vaccine,694072,1097,0.03,0.02,0.16,163.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-13,AG,johnson_johnson,199,vaccine,694072,1296,0.03,0.02,0.19,152.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-14,AG,johnson_johnson,192,vaccine,694072,1488,0.03,0.02,0.21,152.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-15,AG,johnson_johnson,172,vaccine,694072,1660,0.02,0.02,0.24,140.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-16,AG,johnson_johnson,100,vaccine,694072,1760,0.01,0.02,0.25,125.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-17,AG,johnson_johnson,0,vaccine,694072,1760,0,0.02,0.25,114.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-18,AG,johnson_johnson,134,vaccine,694072,1894,0.02,0.01,0.27,98.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-19,AG,johnson_johnson,82,vaccine,694072,1976,0.01,0.01,0.28,91.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-20,AG,johnson_johnson,119,vaccine,694072,2095,0.02,0.01,0.3,84.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-21,AG,johnson_johnson,82,vaccine,694072,2177,0.01,0.01,0.31,84.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-22,AG,johnson_johnson,124,vaccine,694072,2301,0.02,0.01,0.33,75.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-23,AG,johnson_johnson,51,vaccine,694072,2352,0.01,0.01,0.34,72.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-24,AG,johnson_johnson,0,vaccine,694072,2352,0,0.01,0.34,66.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-25,AG,johnson_johnson,73,vaccine,694072,2425,0.01,0.01,0.35,65.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-26,AG,johnson_johnson,57,vaccine,694072,2482,0.01,0.01,0.36,60.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-27,AG,johnson_johnson,81,vaccine,694072,2563,0.01,0.01,0.37,61.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-28,AG,johnson_johnson,74,vaccine,694072,2637,0.01,0.01,0.38,61.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-29,AG,johnson_johnson,86,vaccine,694072,2723,0.01,0.01,0.39,60.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-30,AG,johnson_johnson,60,vaccine,694072,2783,0.01,NA,0.4,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-31,AG,johnson_johnson,0,vaccine,694072,2783,0,NA,0.4,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-11-01,AG,johnson_johnson,68,vaccine,694072,2851,0.01,NA,0.41,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-21,AG,moderna,0,vaccine,694072,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-22,AG,moderna,0,vaccine,694072,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-23,AG,moderna,0,vaccine,694072,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-24,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-25,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-26,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-27,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-28,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-29,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-30,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-31,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-01,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-02,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-03,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-04,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-05,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-06,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-07,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-08,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-09,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-10,AG,moderna,0,vaccine,694072,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-11,AG,moderna,0,vaccine,694072,0,0,0,0,5.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-12,AG,moderna,0,vaccine,694072,0,0,0,0,5.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-13,AG,moderna,0,vaccine,694072,0,0,0,0,5.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-14,AG,moderna,41,vaccine,694072,41,0.01,0,0.01,5.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-15,AG,moderna,0,vaccine,694072,41,0,0,0.01,7.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-16,AG,moderna,0,vaccine,694072,41,0,0,0.01,21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-17,AG,moderna,0,vaccine,694072,41,0,0.01,0.01,91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-18,AG,moderna,13,vaccine,694072,54,0,0.02,0.01,168.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-19,AG,moderna,93,vaccine,694072,147,0.01,0.03,0.02,185.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-20,AG,moderna,490,vaccine,694072,637,0.07,0.03,0.09,185.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-21,AG,moderna,583,vaccine,694072,1220,0.08,0.03,0.18,185.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-22,AG,moderna,119,vaccine,694072,1339,0.02,0.03,0.19,209.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-23,AG,moderna,0,vaccine,694072,1339,0,0.04,0.19,276.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-24,AG,moderna,0,vaccine,694072,1339,0,0.05,0.19,315,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-25,AG,moderna,180,vaccine,694072,1519,0.03,0.06,0.22,393.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-26,AG,moderna,565,vaccine,694072,2084,0.08,0.06,0.3,403.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-27,AG,moderna,758,vaccine,694072,2842,0.11,0.06,0.41,403.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-28,AG,moderna,1130,vaccine,694072,3972,0.16,0.06,0.57,403.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-29,AG,moderna,192,vaccine,694072,4164,0.03,0.06,0.6,434.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-30,AG,moderna,0,vaccine,694072,4164,0,0.07,0.6,499.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-31,AG,moderna,0,vaccine,694072,4164,0,0.08,0.6,576.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-01,AG,moderna,394,vaccine,694072,4558,0.06,0.08,0.66,524,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-02,AG,moderna,1021,vaccine,694072,5579,0.15,0.1,0.8,655.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-03,AG,moderna,1296,vaccine,694072,6875,0.19,0.1,0.99,655.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-04,AG,moderna,765,vaccine,694072,7640,0.11,0.1,1.1,655.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-05,AG,moderna,1111,vaccine,694072,8751,0.16,0.1,1.26,679.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-06,AG,moderna,4,vaccine,694072,8755,0,0.1,1.26,668.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-07,AG,moderna,0,vaccine,694072,8755,0,0.09,1.26,629.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-08,AG,moderna,562,vaccine,694072,9317,0.08,0.1,1.34,656.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-09,AG,moderna,941,vaccine,694072,10258,0.14,0.09,1.48,610.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-10,AG,moderna,1022,vaccine,694072,11280,0.15,0.09,1.63,609.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-11,AG,moderna,956,vaccine,694072,12236,0.14,0.09,1.76,609.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-12,AG,moderna,787,vaccine,694072,13023,0.11,0.09,1.88,621.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-13,AG,moderna,0,vaccine,694072,13023,0,0.08,1.88,577.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-14,AG,moderna,0,vaccine,694072,13023,0,0.08,1.88,571.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-15,AG,moderna,647,vaccine,694072,13670,0.09,0.08,1.97,598.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-16,AG,moderna,632,vaccine,694072,14302,0.09,0.08,2.06,555.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-17,AG,moderna,979,vaccine,694072,15281,0.14,0.08,2.2,599.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-18,AG,moderna,1143,vaccine,694072,16424,0.16,0.08,2.37,599.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-19,AG,moderna,485,vaccine,694072,16909,0.07,0.09,2.44,622.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-20,AG,moderna,308,vaccine,694072,17217,0.04,0.1,2.48,711.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-21,AG,moderna,0,vaccine,694072,17217,0,0.12,2.48,807.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-22,AG,moderna,813,vaccine,694072,18030,0.12,0.13,2.6,933.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-23,AG,moderna,1251,vaccine,694072,19281,0.18,0.16,2.78,1121.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-24,AG,moderna,1655,vaccine,694072,20936,0.24,0.16,3.02,1077.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-25,AG,moderna,2024,vaccine,694072,22960,0.29,0.16,3.31,1077.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-26,AG,moderna,1798,vaccine,694072,24758,0.26,0.16,3.57,1144.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
