date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202123,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7985,1042617,52713,0.77,5.06,altersklasse_covid19,2021-11-03_07-53-32
202123,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,984,1042617,30868,0.09,2.96,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,75993,1248240,325970,6.09,26.11,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,25551,1248240,83253,2.05,6.67,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,50442,1248240,242717,4.04,19.44,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,12006,1248240,116324,0.96,9.32,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,10563,1248240,74112,0.85,5.94,altersklasse_covid19,2021-11-03_07-53-32
202123,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1443,1248240,42212,0.12,3.38,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,79496,1206905,394765,6.59,32.71,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,34226,1206905,124249,2.84,10.29,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,45270,1206905,270516,3.75,22.41,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,11335,1206905,151463,0.94,12.55,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,14194,1206905,104766,1.18,8.68,altersklasse_covid19,2021-11-03_07-53-32
202123,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2859,1206905,46697,-0.24,3.87,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,49694,1305543,491260,3.81,37.63,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,74278,1305543,257996,5.69,19.76,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-24584,1305543,233264,-1.88,17.87,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,7935,1305543,248700,0.61,19.05,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,30594,1305543,194742,2.34,14.92,altersklasse_covid19,2021-11-03_07-53-32
202123,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-22659,1305543,53958,-1.74,4.13,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,20442,972277,393201,2.1,40.44,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,41680,972277,287243,4.29,29.54,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-21238,972277,105958,-2.18,10.9,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3173,972277,283919,0.33,29.2,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,20598,972277,262266,2.12,26.97,altersklasse_covid19,2021-11-03_07-53-32
202123,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-17425,972277,21653,-1.79,2.23,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,4731,739913,332530,0.64,44.94,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,10101,739913,305175,1.37,41.24,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-5370,739913,27355,-0.73,3.7,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,868,739913,271763,0.12,36.73,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4249,739913,266593,0.57,36.03,altersklasse_covid19,2021-11-03_07-53-32
202123,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3381,739913,5170,-0.46,0.7,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,2155,459898,213542,0.47,46.43,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,moderna,CHFL,COVID19FullyVaccPersons,3976,459898,204708,0.86,44.51,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-1821,459898,8834,-0.4,1.92,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,436,459898,170699,0.09,37.12,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1327,459898,166629,0.29,36.23,altersklasse_covid19,2021-11-03_07-53-32
202123,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-891,459898,4070,-0.19,0.88,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,7,880587,93,0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,4,880587,33,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,3,880587,60,0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,58,0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,880587,41,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,0,880587,17,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,9528,853375,42977,1.12,5.04,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,3722,853375,11343,0.44,1.33,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,5806,853375,31634,0.68,3.71,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,13180,853375,45414,1.54,5.32,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3142,853375,13263,0.37,1.55,altersklasse_covid19,2021-11-03_07-53-32
202124,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,10038,853375,32151,1.18,3.77,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,53982,1042617,285535,5.18,27.39,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,26418,1042617,86409,2.53,8.29,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,27564,1042617,199126,2.64,19.1,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,8191,1042617,91772,0.79,8.8,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6552,1042617,59265,0.63,5.68,altersklasse_covid19,2021-11-03_07-53-32
202124,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1639,1042617,32507,0.16,3.12,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,66052,1248240,392022,5.29,31.41,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,38885,1248240,122138,3.12,9.78,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,27167,1248240,269884,2.18,21.62,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,10356,1248240,126680,0.83,10.15,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,9452,1248240,83564,0.76,6.69,altersklasse_covid19,2021-11-03_07-53-32
202124,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,904,1248240,43116,0.07,3.45,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,62783,1206905,457548,5.2,37.91,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,45904,1206905,170153,3.8,14.1,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,16879,1206905,287395,1.4,23.81,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,10329,1206905,161792,0.86,13.41,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,12327,1206905,117093,1.02,9.7,altersklasse_covid19,2021-11-03_07-53-32
202124,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1998,1206905,44699,-0.17,3.7,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,39539,1305543,530799,3.03,40.66,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,77669,1305543,335665,5.95,25.71,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-38130,1305543,195134,-2.92,14.95,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,6891,1305543,255591,0.53,19.58,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,24927,1305543,219669,1.91,16.83,altersklasse_covid19,2021-11-03_07-53-32
202124,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-18036,1305543,35922,-1.38,2.75,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,16511,972277,409712,1.7,42.14,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,36720,972277,323963,3.78,33.32,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-20209,972277,85749,-2.08,8.82,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2874,972277,286793,0.3,29.5,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,9735,972277,272001,1,27.98,altersklasse_covid19,2021-11-03_07-53-32
202124,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-6861,972277,14792,-0.71,1.52,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,4330,739913,336860,0.59,45.53,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,9584,739913,314759,1.3,42.54,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-5254,739913,22101,-0.71,2.99,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,827,739913,272590,0.11,36.84,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2225,739913,268818,0.3,36.33,altersklasse_covid19,2021-11-03_07-53-32
202124,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1398,739913,3772,-0.19,0.51,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,1718,459898,215260,0.37,46.81,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,moderna,CHFL,COVID19FullyVaccPersons,3715,459898,208423,0.81,45.32,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-1997,459898,6837,-0.43,1.49,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,386,459898,171085,0.08,37.2,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,877,459898,167506,0.19,36.42,altersklasse_covid19,2021-11-03_07-53-32
202124,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-491,459898,3579,-0.11,0.78,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,5,880587,98,0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,8,880587,41,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,-3,880587,57,-0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,58,0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,880587,41,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,0,880587,17,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,7322,853375,50299,0.86,5.89,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,5380,853375,16723,0.63,1.96,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,1942,853375,33576,0.23,3.93,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,10148,853375,55562,1.19,6.51,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4232,853375,17495,0.5,2.05,altersklasse_covid19,2021-11-03_07-53-32
202125,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,5916,853375,38067,0.69,4.46,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,42551,1042617,328086,4.08,31.47,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,37433,1042617,123842,3.59,11.88,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,5118,1042617,204244,0.49,19.59,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,7357,1042617,99129,0.71,9.51,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7933,1042617,67198,0.76,6.45,altersklasse_covid19,2021-11-03_07-53-32
202125,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-576,1042617,31931,-0.06,3.06,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,46864,1248240,438886,3.75,35.16,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,54965,1248240,177103,4.4,14.19,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-8101,1248240,261783,-0.65,20.97,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,8447,1248240,135127,0.68,10.83,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,10602,1248240,94166,0.85,7.54,altersklasse_covid19,2021-11-03_07-53-32
202125,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2155,1248240,40961,-0.17,3.28,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,41471,1206905,499019,3.44,41.35,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,62707,1206905,232860,5.2,19.29,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-21236,1206905,266159,-1.76,22.05,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,8077,1206905,169869,0.67,14.07,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,12218,1206905,129311,1.01,10.71,altersklasse_covid19,2021-11-03_07-53-32
202125,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-4141,1206905,40558,-0.34,3.36,altersklasse_covid19,2021-11-03_07-53-32
202125,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202125,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,30675,1305543,561474,2.35,43.01,altersklasse_covid19,2021-11-03_07-53-32
